idx,generation,n,r,w,nPerRound,num_steps,mean_p,mean_q
0,51,100,50,0.35,4,100,0.6124754677451365,0.12562441470341984
0,51,100,50,0.35,5,100,0.4708570990757859,0.11715928033676844
0,51,100,50,0.35,10,100,0.3180907487365833,0.22277369174656567
0,51,100,50,0.4,2,100,0.7238968337817617,0.450128188257826
0,51,100,50,0.4,3,100,0.5443681443445109,0.32595870559596674
0,51,100,50,0.4,4,100,0.48772753552345427,0.18619549387146464
0,51,100,50,0.4,5,100,0.5937171272443265,0.14899711373976718
0,51,100,50,0.4,10,100,0.5470513657241513,0.028597610611377375
0,51,100,50,0.45,2,100,0.7193755224201717,0.5846842431581326
0,51,100,50,0.45,3,100,0.6531371374153015,0.37719277576700805
0,51,100,50,0.45,4,100,0.872932200796616,0.12149428984369141
0,51,100,50,0.45,5,100,0.5764772794485181,0.13678629410668383
0,51,100,50,0.45,10,100,0.7106244920050004,0.06464455753222932
0,51,100,50,0.5,2,100,0.7359456841589643,0.5213886726645229
0,51,100,50,0.5,3,100,0.6698793825837565,0.37039945173067296
0,51,100,50,0.5,4,100,0.5638480254284848,0.1381129580972249
0,51,100,50,0.5,5,100,0.7503674185534414,0.14907923467880183
0,51,100,50,0.5,10,100,0.4272800520355189,0.06887040163158571
0,52,100,50,0,2,100,0.32923448315342213,0.23982480141018475
0,52,100,50,0,3,100,0.4030101253723448,0.13577768188176662
0,52,100,50,0,4,100,0.6607072722626642,0.13209728315722108
0,52,100,50,0,5,100,0.5805560599818365,0.10958260334456876
0,52,100,50,0,10,100,0.9031775138129144,0.06968544212995059
0,52,100,50,0.05,2,100,0.30277454943091536,0.19054400807264163
0,52,100,50,0.05,3,100,0.5635667355774929,0.21060744068697737
0,52,100,50,0.05,4,100,0.4321821103805532,0.12130509234865824
0,52,100,50,0.05,5,100,0.6571360325034107,0.11887347053040066
0,52,100,50,0.05,10,100,0.5155139635875177,0.01917612182757512
0,52,100,50,0.1,2,100,0.5007059972799092,0.22351670525137732
0,52,100,50,0.1,3,100,0.5854087634591398,0.29394737023302514
0,52,100,50,0.1,4,100,0.7006142778275546,0.17151872250634967
0,52,100,50,0.1,5,100,0.5823031924479634,0.10552205107415437
0,52,100,50,0.1,10,100,0.5910881199041177,0.04398693494709461
0,52,100,50,0.15,2,100,0.6987128816895651,0.5630008915951312
0,52,100,50,0.15,3,100,0.6940198775544633,0.3400823079534764
0,52,100,50,0.15,4,100,0.47417467716187167,0.12115770648647727
0,52,100,50,0.15,5,100,0.5907930411013532,0.11704508420144051
0,52,100,50,0.15,10,100,0.8891728471474734,0.08642463241913902
0,52,100,50,0.2,2,100,0.6601422270437334,0.4145037902107114
0,52,100,50,0.2,3,100,0.8908833910146877,0.3935131911744889
0,52,100,50,0.2,4,100,0.5895571813398476,0.17785819599184957
0,52,100,50,0.2,5,100,0.6622785329785174,0.0888485177900012
0,52,100,50,0.2,10,100,0.6236418255194246,0.03264133997865029
0,52,100,50,0.25,2,100,0.6967912035199306,0.41170385765729944
0,52,100,50,0.25,3,100,0.8797521294270996,0.37993662905406844
0,52,100,50,0.25,4,100,0.4986620243111547,0.1307274998045008
0,52,100,50,0.25,5,100,0.4947792786696496,0.06808894056387554
0,52,100,50,0.25,10,100,0.6046188562804666,0.046643397842395885
0,52,100,50,0.3,2,100,0.8358929052898917,0.46562431570122537
0,52,100,50,0.3,3,100,0.9561723839990054,0.3330226290776405
0,52,100,50,0.3,4,100,0.6167201321446361,0.14758835859965314
0,52,100,50,0.3,5,100,0.503939215455516,0.056207534208574945
0,52,100,50,0.3,10,100,0.43406012646735326,0.02774750792060137
0,52,100,50,0.35,2,100,0.8669511871045112,0.5540947120299223
0,52,100,50,0.35,3,100,0.9196481437983612,0.46142035890429006
0,52,100,50,0.35,4,100,0.6064054878054497,0.12532489328970514
0,52,100,50,0.35,5,100,0.42936095504779487,0.11509472405880934
0,52,100,50,0.35,10,100,0.32373542697435403,0.22788335710462385
0,52,100,50,0.4,2,100,0.7312124489729657,0.4407339071577032
0,52,100,50,0.4,3,100,0.5599556775797178,0.32361086128466865
0,52,100,50,0.4,4,100,0.4955130807327711,0.18399444543049337
0,52,100,50,0.4,5,100,0.5797930132554414,0.14901469033963471
0,52,100,50,0.4,10,100,0.5482513677596557,0.02816462389067633
0,52,100,50,0.45,2,100,0.7204071936895324,0.5867417191358484
0,52,100,50,0.45,3,100,0.6900691038437601,0.3755771281352608
0,52,100,50,0.45,4,100,0.8722239969639589,0.12167887461100418
0,52,100,50,0.45,5,100,0.5774404115154662,0.1340190181589095
0,52,100,50,0.45,10,100,0.7360517044322866,0.06573993846599593
0,52,100,50,0.5,2,100,0.7325695798294128,0.5217390248434851
0,52,100,50,0.5,3,100,0.6726993921103973,0.3702412482012933
0,52,100,50,0.5,4,100,0.5582634186426698,0.13419095383272533
0,52,100,50,0.5,5,100,0.7673711103723524,0.15010969984084224
0,52,100,50,0.5,10,100,0.4364572374462407,0.06933811546430485
0,53,100,50,0,2,100,0.32980173462867657,0.24115960571848924
0,53,100,50,0,3,100,0.4050094954910696,0.13502101197515734
0,53,100,50,0,4,100,0.6621825446938173,0.13134822168618468
0,53,100,50,0,5,100,0.5738735105542713,0.10694744948577839
0,53,100,50,0,10,100,0.9019762617464593,0.0688085539579417
0,53,100,50,0.05,2,100,0.30401069802420433,0.18257776521813102
0,53,100,50,0.05,3,100,0.5613913506023581,0.21072621854170798
0,53,100,50,0.05,4,100,0.429690077148303,0.12142486926567418
0,53,100,50,0.05,5,100,0.6456988274970612,0.11983988358690319
0,53,100,50,0.05,10,100,0.5164059199602208,0.021166476433224144
0,53,100,50,0.1,2,100,0.504308817631089,0.2232436408474844
0,53,100,50,0.1,3,100,0.5828383173990528,0.2963636414154408
0,53,100,50,0.1,4,100,0.6934512523366299,0.1679239749827512
0,53,100,50,0.1,5,100,0.582915157613207,0.1055511365407358
0,53,100,50,0.1,10,100,0.5906125447505335,0.04330845132249629
0,53,100,50,0.15,2,100,0.7032512687804149,0.5632293576855192
0,53,100,50,0.15,3,100,0.7009169718223448,0.3364767499657361
0,53,100,50,0.15,4,100,0.4688802238907536,0.12023164590447483
0,53,100,50,0.15,5,100,0.5635723490086514,0.11814188276936397
0,53,100,50,0.15,10,100,0.8866856048032241,0.08642082313082865
0,53,100,50,0.2,2,100,0.6644979118778099,0.3860675295377948
0,53,100,50,0.2,3,100,0.9002549153294297,0.39127591801020023
0,53,100,50,0.2,4,100,0.5926109443318918,0.17994602670665885
0,53,100,50,0.2,5,100,0.6638875375490015,0.0798957083726116
0,53,100,50,0.2,10,100,0.5940830458574795,0.0331492129073134
0,53,100,50,0.25,2,100,0.6877532928076303,0.41669465943248846
0,53,100,50,0.25,3,100,0.8821025153764527,0.3783311507884509
0,53,100,50,0.25,4,100,0.4923582990248922,0.13277484563617145
0,53,100,50,0.25,5,100,0.5081380447707992,0.06522329616316559
0,53,100,50,0.25,10,100,0.6059538910814871,0.046241711434368366
0,53,100,50,0.3,2,100,0.8315924571829072,0.45913881283122143
0,53,100,50,0.3,3,100,0.9565683843793292,0.331757275992951
0,53,100,50,0.3,4,100,0.6053594467594738,0.14681157531119088
0,53,100,50,0.3,5,100,0.5029542071629465,0.05298048171425335
0,53,100,50,0.3,10,100,0.4287049133144606,0.03381448992929927
0,53,100,50,0.35,2,100,0.8461379303879905,0.5292425491519475
0,53,100,50,0.35,3,100,0.9241993382642277,0.4628845766355958
0,53,100,50,0.35,4,100,0.6088898937173355,0.12492510522275672
0,53,100,50,0.35,5,100,0.40034564104660975,0.11086451231975777
0,53,100,50,0.35,10,100,0.32755270083827165,0.2314981398784284
0,53,100,50,0.4,2,100,0.7366934871053706,0.45070929967379014
0,53,100,50,0.4,3,100,0.5562975625757707,0.32316981209815154
0,53,100,50,0.4,4,100,0.517268317657566,0.18253451013083294
0,53,100,50,0.4,5,100,0.5482270351705858,0.14722050919300778
0,53,100,50,0.4,10,100,0.5478746976718749,0.028156008147885346
0,53,100,50,0.45,2,100,0.7302660911027681,0.5782299610162903
0,53,100,50,0.45,3,100,0.683241488560938,0.37752190716306105
0,53,100,50,0.45,4,100,0.8740417687592769,0.11971504787928476
0,53,100,50,0.45,5,100,0.5783010559263272,0.13451019403686132
0,53,100,50,0.45,10,100,0.7728615752119639,0.06660494481798705
0,53,100,50,0.5,2,100,0.7468810310863097,0.5128572987631859
0,53,100,50,0.5,3,100,0.6718369474542537,0.37025819516031083
0,53,100,50,0.5,4,100,0.5431290782410658,0.1340434092535899
0,53,100,50,0.5,5,100,0.7747666523118933,0.14814423833661103
0,53,100,50,0.5,10,100,0.48365576028359664,0.06932024837092608
0,54,100,50,0,2,100,0.33165944637539096,0.24081041099891962
0,54,100,50,0,3,100,0.40740114115761744,0.1345588826972265
0,54,100,50,0,4,100,0.6627631203809753,0.13010615806556428
0,54,100,50,0,5,100,0.5712269454796219,0.10737299463553274
0,54,100,50,0,10,100,0.8970313092330141,0.06644556415958665
0,54,100,50,0.05,2,100,0.3042506489816939,0.18722303289294973
0,54,100,50,0.05,3,100,0.5549380494379057,0.21359471318845963
0,54,100,50,0.05,4,100,0.4285738363429038,0.12090877269241561
0,54,100,50,0.05,5,100,0.6458100687445593,0.12116000532279186
0,54,100,50,0.05,10,100,0.5085107096470076,0.021195331141853253
0,54,100,50,0.1,2,100,0.5040852497714051,0.22536400063616846
0,54,100,50,0.1,3,100,0.594996432207818,0.29935082705487476
0,54,100,50,0.1,4,100,0.6980726775031695,0.1680461873221224
0,54,100,50,0.1,5,100,0.5847966789930805,0.10760074197178698
0,54,100,50,0.1,10,100,0.5900645889442417,0.04469569084399902
0,54,100,50,0.15,2,100,0.7056395806088477,0.5633177745748487
0,54,100,50,0.15,3,100,0.7062908418710266,0.3339241813654698
0,54,100,50,0.15,4,100,0.4727994334600041,0.11914462126361229
0,54,100,50,0.15,5,100,0.5952892160139847,0.11529569557284958
0,54,100,50,0.15,10,100,0.8858107024559578,0.08673714623249552
0,54,100,50,0.2,2,100,0.6599744768006701,0.3901396187450042
0,54,100,50,0.2,3,100,0.9070374426698478,0.3906262081164752
0,54,100,50,0.2,4,100,0.5986562088821943,0.18109875608793702
0,54,100,50,0.2,5,100,0.6628038525304316,0.08440394151381624
0,54,100,50,0.2,10,100,0.59875402963578,0.031102255905990438
0,54,100,50,0.25,2,100,0.7228855376764504,0.4031804237937289
0,54,100,50,0.25,3,100,0.8784356267232506,0.37777426861605184
0,54,100,50,0.25,4,100,0.4692672111202186,0.13188494208826315
0,54,100,50,0.25,5,100,0.5160787438203317,0.06274492367683082
0,54,100,50,0.25,10,100,0.6056608608681266,0.046624987962834125
0,54,100,50,0.3,2,100,0.844779158795036,0.4190442846936617
0,54,100,50,0.3,3,100,0.9236392072126897,0.33405242040723054
0,54,100,50,0.3,4,100,0.5814693167658969,0.14432443350642785
0,54,100,50,0.3,5,100,0.5110636507096252,0.050845404872175023
0,54,100,50,0.3,10,100,0.43593024904734606,0.026211236585725405
0,54,100,50,0.35,2,100,0.8357190053074194,0.5190652043438296
0,54,100,50,0.35,3,100,0.9146588917857116,0.4605690997830812
0,54,100,50,0.35,4,100,0.6288175831227052,0.12481776537700737
0,54,100,50,0.35,5,100,0.35233448324376737,0.10609470831248015
0,54,100,50,0.35,10,100,0.33050759584972056,0.23145070712107793
0,54,100,50,0.4,2,100,0.7364128391418813,0.42315194012460483
0,54,100,50,0.4,3,100,0.5518397366324738,0.32187101431344184
0,54,100,50,0.4,4,100,0.5406893654163317,0.1798531228593686
0,54,100,50,0.4,5,100,0.5261797899232455,0.1478668816081961
0,54,100,50,0.4,10,100,0.5449591869837724,0.029553081065538948
0,54,100,50,0.45,2,100,0.724877286892075,0.5807846968229957
0,54,100,50,0.45,3,100,0.6839967471415866,0.37529064650403154
0,54,100,50,0.45,4,100,0.8815132307971294,0.12031577274039455
0,54,100,50,0.45,5,100,0.6007393613629326,0.13835365022643434
0,54,100,50,0.45,10,100,0.7856750373737158,0.06611599383989077
0,54,100,50,0.5,2,100,0.7272293367918168,0.5229107758563919
0,54,100,50,0.5,3,100,0.6744394068751791,0.37152467430375113
0,54,100,50,0.5,4,100,0.5504042379777466,0.1303751714694526
0,54,100,50,0.5,5,100,0.8251608495124025,0.14417091571755247
0,54,100,50,0.5,10,100,0.4929319428328197,0.07013997626335826
0,55,100,50,0,2,100,0.33022053845383714,0.2418104499070721
0,55,100,50,0,3,100,0.40928795811092356,0.13242163396587855
0,55,100,50,0,4,100,0.6602760795558659,0.1274993666498843
0,55,100,50,0,5,100,0.5706447242459375,0.10699473786241105
0,55,100,50,0,10,100,0.8907868930220773,0.06476549009527954
0,55,100,50,0.05,2,100,0.3025108298977346,0.19050656128711654
0,55,100,50,0.05,3,100,0.5558364554669368,0.21185836613130862
0,55,100,50,0.05,4,100,0.42715984888953584,0.1212124572601635
0,55,100,50,0.05,5,100,0.6418592194633166,0.12131596376108308
0,55,100,50,0.05,10,100,0.5078239450130423,0.022750429803308946
0,55,100,50,0.1,2,100,0.5015686628809211,0.22184813956510815
0,55,100,50,0.1,3,100,0.599419877088457,0.3001305485796005
0,55,100,50,0.1,4,100,0.7055546340508684,0.16776394440284062
0,55,100,50,0.1,5,100,0.5874376376426248,0.10844874895861283
0,55,100,50,0.1,10,100,0.5907285074375396,0.04300069861214582
0,55,100,50,0.15,2,100,0.7041226098438255,0.5631453283913983
0,55,100,50,0.15,3,100,0.7066703500276813,0.33497690731401286
0,55,100,50,0.15,4,100,0.47004395593232773,0.11851697527782566
0,55,100,50,0.15,5,100,0.6277899794335796,0.11384121752740352
0,55,100,50,0.15,10,100,0.8869727771970137,0.0873782079953117
0,55,100,50,0.2,2,100,0.6611230418912771,0.3878556955592975
0,55,100,50,0.2,3,100,0.9101728848556722,0.39360956018573623
0,55,100,50,0.2,4,100,0.5909099157958753,0.17726677928413456
0,55,100,50,0.2,5,100,0.6625460312260698,0.08211882705598919
0,55,100,50,0.2,10,100,0.6026932934384355,0.03126033778981286
0,55,100,50,0.25,2,100,0.7447204482284532,0.39498228796633383
0,55,100,50,0.25,3,100,0.8793480923829219,0.3791620652989419
0,55,100,50,0.25,4,100,0.4648467682381305,0.13333296705939673
0,55,100,50,0.25,5,100,0.5060833193349853,0.06384619422207267
0,55,100,50,0.25,10,100,0.6065383729230966,0.045089987897583415
0,55,100,50,0.3,2,100,0.866340306780122,0.39280249763594294
0,55,100,50,0.3,3,100,0.933351244832171,0.33099175036780226
0,55,100,50,0.3,4,100,0.5789925364959774,0.14175257317937964
0,55,100,50,0.3,5,100,0.5125467338862382,0.05007729111762111
0,55,100,50,0.3,10,100,0.4340465616359397,0.026323196345530517
0,55,100,50,0.35,2,100,0.8643774764446854,0.543992411820678
0,55,100,50,0.35,3,100,0.9126829804171112,0.4601882832380049
0,55,100,50,0.35,4,100,0.6338342427044822,0.12514226192568384
0,55,100,50,0.35,5,100,0.35158504355991854,0.09977618123048046
0,55,100,50,0.35,10,100,0.2979280776591721,0.21587754550603386
0,55,100,50,0.4,2,100,0.744282656716335,0.4141241724527931
0,55,100,50,0.4,3,100,0.5534046907571004,0.32382734265814256
0,55,100,50,0.4,4,100,0.5572138933409488,0.17658669055767753
0,55,100,50,0.4,5,100,0.5295998793604041,0.1498632076165213
0,55,100,50,0.4,10,100,0.5485778119329306,0.02743635810369714
0,55,100,50,0.45,2,100,0.7173918362027399,0.5816018362178812
0,55,100,50,0.45,3,100,0.7241207208190147,0.3732693978511319
0,55,100,50,0.45,4,100,0.8848042123485691,0.12036809518172537
0,55,100,50,0.45,5,100,0.6134247441393301,0.1410156986311566
0,55,100,50,0.45,10,100,0.7818794213364545,0.06560543686712485
0,55,100,50,0.5,2,100,0.7373648563912113,0.5186761047675374
0,55,100,50,0.5,3,100,0.6638355517625929,0.37278853674153845
0,55,100,50,0.5,4,100,0.5498326176795185,0.12878070621724466
0,55,100,50,0.5,5,100,0.8214156216742424,0.14598213671944385
0,55,100,50,0.5,10,100,0.50359314307186,0.0710946781605272
0,56,100,50,0,2,100,0.33101662530649584,0.23974795477812516
0,56,100,50,0,3,100,0.4075578452772751,0.13314750758480906
0,56,100,50,0,4,100,0.6491216822873892,0.13536306535276743
0,56,100,50,0,5,100,0.5710301479416436,0.10947117820243428
0,56,100,50,0,10,100,0.8885872627069079,0.06389233183652329
0,56,100,50,0.05,2,100,0.3034964008397708,0.18234734947314074
0,56,100,50,0.05,3,100,0.5631953216276604,0.20966995510965508
0,56,100,50,0.05,4,100,0.42919683901043065,0.11993474257369145
0,56,100,50,0.05,5,100,0.6270593694163599,0.12074727301514025
0,56,100,50,0.05,10,100,0.5175511185146164,0.02117128916835674
0,56,100,50,0.1,2,100,0.4991187706716785,0.22102545345892127
0,56,100,50,0.1,3,100,0.6062462619741423,0.30116939813821836
0,56,100,50,0.1,4,100,0.7170204386301284,0.16864421897736967
0,56,100,50,0.1,5,100,0.5880062653048355,0.10959835863714612
0,56,100,50,0.1,10,100,0.5895697105879881,0.04347347216290461
0,56,100,50,0.15,2,100,0.7040341094591066,0.5692177276309526
0,56,100,50,0.15,3,100,0.7035101237892429,0.33451662694842904
0,56,100,50,0.15,4,100,0.46513927082031636,0.11590383371711412
0,56,100,50,0.15,5,100,0.6514712155694324,0.11084839530342525
0,56,100,50,0.15,10,100,0.887036204633317,0.08688582549969612
0,56,100,50,0.2,2,100,0.6653788426422448,0.3549374796378458
0,56,100,50,0.2,3,100,0.9155130856388125,0.3916193359533717
0,56,100,50,0.2,4,100,0.5995983247486784,0.17846391664598646
0,56,100,50,0.2,5,100,0.6630656382611422,0.08207609707624015
0,56,100,50,0.2,10,100,0.615514350575261,0.03066767853215259
0,56,100,50,0.25,2,100,0.7408062556983823,0.3984587440322403
0,56,100,50,0.25,3,100,0.8757710789378382,0.3799151464217409
0,56,100,50,0.25,4,100,0.4669038938505487,0.1277202261684966
0,56,100,50,0.25,5,100,0.5175439286842403,0.061523933614409575
0,56,100,50,0.25,10,100,0.6085095738802501,0.04566388301736277
0,56,100,50,0.3,2,100,0.8603789323483959,0.41434549829228623
0,56,100,50,0.3,3,100,0.9346975767857707,0.33013195780363214
0,56,100,50,0.3,4,100,0.5849472210056486,0.13788522745338275
0,56,100,50,0.3,5,100,0.5071251315403839,0.05205407263340835
0,56,100,50,0.3,10,100,0.4337063449065721,0.02762504178239541
0,56,100,50,0.35,2,100,0.849435575089814,0.5228624234106575
0,56,100,50,0.35,3,100,0.9126507499050355,0.46162860578440446
0,56,100,50,0.35,4,100,0.6209140677062891,0.12587228153764538
0,56,100,50,0.35,5,100,0.3420742284297343,0.09454102043250094
0,56,100,50,0.35,10,100,0.3391458383617104,0.23352250205449054
0,56,100,50,0.4,2,100,0.74364286772375,0.4350017580745601
0,56,100,50,0.4,3,100,0.5347542048507192,0.3248983447787592
0,56,100,50,0.4,4,100,0.5638932912890333,0.1771441587740561
0,56,100,50,0.4,5,100,0.4945070910256687,0.15001707843093
0,56,100,50,0.4,10,100,0.5474112399610601,0.027871199265188672
0,56,100,50,0.45,2,100,0.7253960928845635,0.5768701238466334
0,56,100,50,0.45,3,100,0.7407947825058926,0.38226158384030584
0,56,100,50,0.45,4,100,0.8693341792313589,0.1244539118480908
0,56,100,50,0.45,5,100,0.6234777248197063,0.1416427045775806
0,56,100,50,0.45,10,100,0.7892626481331813,0.06551788655764315
0,56,100,50,0.5,2,100,0.7345792835786152,0.5311125198097432
0,56,100,50,0.5,3,100,0.6522115673249358,0.37375681733320115
0,56,100,50,0.5,4,100,0.5260036668072601,0.13150684671450338
0,56,100,50,0.5,5,100,0.8027742921215146,0.14834264787709364
0,56,100,50,0.5,10,100,0.5193774406494149,0.07173702411933089
0,57,100,50,0,2,100,0.33417245434868353,0.2400001557696194
0,57,100,50,0,3,100,0.40735450048307426,0.1325379816274535
0,57,100,50,0,4,100,0.6402680121476445,0.1388806250073655
0,57,100,50,0,5,100,0.5719324355731983,0.11023735357745261
0,57,100,50,0,10,100,0.8887118258068442,0.06323980363717188
0,57,100,50,0.05,2,100,0.3042632806518642,0.1848410566157768
0,57,100,50,0.05,3,100,0.5608308383014818,0.21054599745709535
0,57,100,50,0.05,4,100,0.4310321020981847,0.11921926712462846
0,57,100,50,0.05,5,100,0.6300555258396666,0.12140075098314823
0,57,100,50,0.05,10,100,0.5210705427181769,0.02204755224218919
0,57,100,50,0.1,2,100,0.49804136071938454,0.22245839666518205
0,57,100,50,0.1,3,100,0.602211157413835,0.3008467381095668
0,57,100,50,0.1,4,100,0.7136975825735076,0.1694774475152258
0,57,100,50,0.1,5,100,0.5873410702187869,0.10797013599322973
0,57,100,50,0.1,10,100,0.588578267084819,0.04133854309068033
0,57,100,50,0.15,2,100,0.7027575023671594,0.5708550260726631
0,57,100,50,0.15,3,100,0.721455770741935,0.3346253177840012
0,57,100,50,0.15,4,100,0.462954777546805,0.11576623971603427
0,57,100,50,0.15,5,100,0.6466020904311007,0.11142363175051083
0,57,100,50,0.15,10,100,0.8948328874990665,0.08668858708922716
0,57,100,50,0.2,2,100,0.6711842088788897,0.3254787087213434
0,57,100,50,0.2,3,100,0.9167101438891855,0.39343290840646367
0,57,100,50,0.2,4,100,0.611620740567412,0.18223929084636434
0,57,100,50,0.2,5,100,0.6651024210646607,0.08241443645380248
0,57,100,50,0.2,10,100,0.5802621281338027,0.029811611620761833
0,57,100,50,0.25,2,100,0.7449218778883807,0.3884806997199152
0,57,100,50,0.25,3,100,0.8789289465335877,0.38074680103985165
0,57,100,50,0.25,4,100,0.4939588166221844,0.1256950045273543
0,57,100,50,0.25,5,100,0.511797136406713,0.06346935292498922
0,57,100,50,0.25,10,100,0.6063641567212459,0.047163680275400764
0,57,100,50,0.3,2,100,0.8402821348936835,0.42271411611223597
0,57,100,50,0.3,3,100,0.9243393755111504,0.3322143970123273
0,57,100,50,0.3,4,100,0.5866992397354235,0.139061487645145
0,57,100,50,0.3,5,100,0.5023800355598985,0.05344592098599265
0,57,100,50,0.3,10,100,0.4341212204016492,0.028644190383256385
0,57,100,50,0.35,2,100,0.8734895165675396,0.5413628450715284
0,57,100,50,0.35,3,100,0.9055867994033879,0.4602192925181564
0,57,100,50,0.35,4,100,0.6270419541379335,0.12543989570221475
0,57,100,50,0.35,5,100,0.3330756774752786,0.09762765064320662
0,57,100,50,0.35,10,100,0.30958718137228225,0.22388735785537084
0,57,100,50,0.4,2,100,0.755415066278331,0.42642412619806025
0,57,100,50,0.4,3,100,0.5293245588929715,0.3302535500944307
0,57,100,50,0.4,4,100,0.5690247406734382,0.17649686765210884
0,57,100,50,0.4,5,100,0.4772786244952203,0.15014903610811817
0,57,100,50,0.4,10,100,0.547382847754447,0.028279536943679448
0,57,100,50,0.45,2,100,0.7284702371837671,0.57379105250045
0,57,100,50,0.45,3,100,0.7130338578763277,0.3892386902462263
0,57,100,50,0.45,4,100,0.8660467262889701,0.12531638906336523
0,57,100,50,0.45,5,100,0.614504505437825,0.14027768768058718
0,57,100,50,0.45,10,100,0.7850043748127848,0.06285410425565965
0,57,100,50,0.5,2,100,0.7258248106138191,0.5298516831324014
0,57,100,50,0.5,3,100,0.6419727252899559,0.37554241600651983
0,57,100,50,0.5,4,100,0.5124197384533373,0.13375167408188524
0,57,100,50,0.5,5,100,0.7674975205201143,0.15099316473324342
0,57,100,50,0.5,10,100,0.595512080265019,0.07314391780543023
0,58,100,50,0,2,100,0.33229532859004046,0.24275918687977863
0,58,100,50,0,3,100,0.40595452573499036,0.13276419682437354
0,58,100,50,0,4,100,0.6262161637485689,0.14926792173084633
0,58,100,50,0,5,100,0.5707834183133044,0.10656743771972495
0,58,100,50,0,10,100,0.8846527594592046,0.06199108453143378
0,58,100,50,0.05,2,100,0.30516930438156664,0.19051294539806482
0,58,100,50,0.05,3,100,0.5630729454574014,0.20963708468411257
0,58,100,50,0.05,4,100,0.43120586930875704,0.11894913023347657
0,58,100,50,0.05,5,100,0.6255899560107435,0.12248089233019568
0,58,100,50,0.05,10,100,0.5110527814816094,0.024790123690745472
0,58,100,50,0.1,2,100,0.4961892812662463,0.21954953903727176
0,58,100,50,0.1,3,100,0.5939436587544092,0.29864381957167635
0,58,100,50,0.1,4,100,0.7180774285174499,0.16577054592180773
0,58,100,50,0.1,5,100,0.5868257779107159,0.10977681590292068
0,58,100,50,0.1,10,100,0.5890775430311022,0.041866696548976456
0,58,100,50,0.15,2,100,0.7007723417505334,0.566318062666358
0,58,100,50,0.15,3,100,0.7222452452848998,0.3354695110864407
0,58,100,50,0.15,4,100,0.46881394929712045,0.11619617591167368
0,58,100,50,0.15,5,100,0.6230093253032926,0.11326043741392017
0,58,100,50,0.15,10,100,0.8923420932756093,0.08765554810102945
0,58,100,50,0.2,2,100,0.6789290698842251,0.2763165163139065
0,58,100,50,0.2,3,100,0.9159694832341685,0.39050820725976826
0,58,100,50,0.2,4,100,0.6138293518367086,0.1816470248580327
0,58,100,50,0.2,5,100,0.6655141523756272,0.08294124610027487
0,58,100,50,0.2,10,100,0.6282410174126553,0.030487137954736187
0,58,100,50,0.25,2,100,0.7494761241774158,0.3927510044470728
0,58,100,50,0.25,3,100,0.8760710042897272,0.38048461835191183
0,58,100,50,0.25,4,100,0.5094883290077112,0.12047896364806748
0,58,100,50,0.25,5,100,0.5146526435696724,0.0660351277188452
0,58,100,50,0.25,10,100,0.6048651093732097,0.047953080768609574
0,58,100,50,0.3,2,100,0.8402659275114537,0.43820072144601846
0,58,100,50,0.3,3,100,0.9235183616956032,0.33310424240469827
0,58,100,50,0.3,4,100,0.5839513003608847,0.14012302090816356
0,58,100,50,0.3,5,100,0.49996686217005454,0.0539580347844889
0,58,100,50,0.3,10,100,0.42668255712021896,0.03727851641039648
0,58,100,50,0.35,2,100,0.876590632365736,0.5481731234510491
0,58,100,50,0.35,3,100,0.9070233805344011,0.460424142256392
0,58,100,50,0.35,4,100,0.608334682001716,0.12255072685714107
0,58,100,50,0.35,5,100,0.32736071346388473,0.09443528290828018
0,58,100,50,0.35,10,100,0.3447173102117657,0.24233159413095065
0,58,100,50,0.4,2,100,0.7414720948562578,0.4486311051723934
0,58,100,50,0.4,3,100,0.5156163951435967,0.3310707615129268
0,58,100,50,0.4,4,100,0.5758974953958321,0.1750739460204017
0,58,100,50,0.4,5,100,0.4913254979900271,0.1523971714360551
0,58,100,50,0.4,10,100,0.550162609591738,0.02606646224706793
0,58,100,50,0.45,2,100,0.7402670426502382,0.5655165735253409
0,58,100,50,0.45,3,100,0.690410397911267,0.3876676321125203
0,58,100,50,0.45,4,100,0.8714409787480594,0.12610694426954602
0,58,100,50,0.45,5,100,0.596646662609907,0.1370379505420726
0,58,100,50,0.45,10,100,0.8377300619314612,0.06508958963088611
0,58,100,50,0.5,2,100,0.7129018468747561,0.5390821580381142
0,58,100,50,0.5,3,100,0.6548554790064425,0.3708478789815285
0,58,100,50,0.5,4,100,0.5124357021735272,0.13189947840964614
0,58,100,50,0.5,5,100,0.7973172415533034,0.14873997337947079
0,58,100,50,0.5,10,100,0.5474060039076263,0.06968068591874596
0,59,100,50,0,2,100,0.33068200109559887,0.24139437433268499
0,59,100,50,0,3,100,0.4051072741095903,0.1320520975441655
0,59,100,50,0,4,100,0.6318869131655189,0.14518908317515153
0,59,100,50,0,5,100,0.5716548653475054,0.10675048344065549
0,59,100,50,0,10,100,0.8833585740689807,0.06107131706166219
0,59,100,50,0.05,2,100,0.30472816425624916,0.18951128694677563
0,59,100,50,0.05,3,100,0.5602403429198457,0.20973769791620392
0,59,100,50,0.05,4,100,0.4302569211779679,0.11901224847168829
0,59,100,50,0.05,5,100,0.6226010698491629,0.12353351233261417
0,59,100,50,0.05,10,100,0.5198985465676439,0.024898732097738126
0,59,100,50,0.1,2,100,0.4950593739892486,0.22065898363116376
